case_id,CTR_SIZE,GROSS,YARD_SLOT,dwell_hours,flag_quarantine,flag_customs,flag_damage,n_events,n_unique_roles,n_unique_activities,hours_atb_to_discharge,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
AMFU3281179-2021-09-25,20.0,24.66,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU3282827-2021-09-25,20.0,21.63,107.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU3284809-2021-08-18,20.0,29.43,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
AMFU4220645-2021-09-15,40.0,17.4,16.0,,0,0,0,9,6,9,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,14.0
AMFU4252874-2021-08-22,40.0,24.1,100.0,,0,0,0,9,6,9,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14.0
AMFU8422006-2021-07-07,40.0,25038.0,54.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
AMFU8554614-2021-08-26,40.0,30.46,44.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
AMFU8672284-2021-08-04,40.0,24221.0,44.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
AMFU8681481-2021-09-08,40.0,29.82,72.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
AMFU8750113-2021-08-04,40.0,28.1,58.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
AMFU8759698-2021-09-25,40.0,24.7,104.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8775657-2021-08-10,40.0,29.8,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8778105-2021-09-28,40.0,30.08,110.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
AMFU8792443-2021-07-31,40.0,12.18,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8802217-2021-08-27,40.0,29.34,80.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
AMFU8816273-2021-07-26,40.0,30.0,54.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
AMFU8822091-2021-07-13,40.0,29.7,26.0,,1,0,0,11,6,11,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0
AMFU8838797-2021-07-16,40.0,30135.0,96.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
AMFU8857992-2021-09-23,40.0,27.0,76.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
AMFU8859444-2021-08-06,40.0,27014.0,52.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
AMFU8861040-2021-08-27,40.0,29.22,70.0,,1,0,0,11,6,11,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0
AMFU8861328-2021-09-06,40.0,30.57,130.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
AMFU8864965-2021-08-18,40.0,21.8,88.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8865283-2021-08-04,40.0,29.8,112.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8868575-2021-07-26,40.0,27.4,126.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
AMFU8872298-2021-08-24,40.0,29292.0,46.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
AMFU8876924-2021-07-16,40.0,27442.0,10.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
AMFU8883836-2021-07-07,40.0,29.12,52.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
AMFU8884940-2021-07-26,40.0,27.5,102.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
AMFU8890645-2021-08-06,40.0,27.98,80.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
AMFU8940089-2021-08-28,40.0,29.64,102.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
AMFU8950560-2021-08-07,40.0,5.84,88.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
AMFU8953949-2021-08-07,40.0,27.8,14.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
AMZU1393225-2021-08-10,20.0,6.4,97.0,,0,0,0,9,6,9,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU4642751-2021-08-17,45.0,20.08,152.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6225459-2021-09-19,40.0,10.27,64.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6228313-2021-07-19,40.0,30179.0,48.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6230938-2021-08-06,40.0,29824.0,110.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6237655-2021-07-31,40.0,31.37,8.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6241125-2021-08-07,40.0,28489.0,88.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6241444-2021-08-29,40.0,20.38,92.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6242245-2021-07-19,40.0,27452.0,76.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6244757-2021-08-06,40.0,23397.0,94.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6256608-2021-07-16,40.0,28.1,50.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6275758-2021-07-19,40.0,28318.0,8.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25.0
APHU6277025-2021-08-14,40.0,19.1,76.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
APHU6285993-2021-07-14,40.0,19087.0,58.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6309117-2021-07-19,40.0,31.9,110.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6309164-2021-08-09,40.0,30.7,26.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6309890-2021-07-31,40.0,16463.0,50.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6319183-2021-08-28,40.0,28.3,78.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6320121-2021-08-22,40.0,29879.0,70.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8.0
APHU6322757-2021-09-27,40.0,5.5,60.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6326433-2021-07-19,40.0,26545.0,94.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6326557-2021-08-25,40.0,26.4,120.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6328499-2021-07-26,40.0,28.4,90.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6332776-2021-09-03,40.0,20.5,64.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
APHU6332781-2021-09-08,40.0,27177.0,44.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6334866-2021-08-22,40.0,10.3,114.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6336236-2021-09-18,40.0,30179.0,94.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6336616-2021-08-22,40.0,13.29,18.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6343718-2021-07-14,40.0,29.18,32.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7.0
APHU6344587-2021-08-14,40.0,15.9,72.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6344864-2021-09-19,40.0,28.0,40.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6346810-2021-09-08,40.0,30.25,94.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
APHU6349038-2021-08-25,40.0,27.5,78.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6352670-2021-08-06,40.0,22519.0,48.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6363381-2021-08-07,40.0,27452.0,38.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
APHU6363421-2021-07-10,40.0,29.87,40.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6365050-2021-08-25,40.0,23.4,74.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6365379-2021-08-25,40.0,28.6,156.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6367833-2021-08-06,40.0,22585.0,80.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6369076-2021-07-21,40.0,8.46,24.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
APHU6370591-2021-09-01,40.0,28.2,42.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6378289-2021-08-24,40.0,29.26,26.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6398393-2021-07-06,40.0,20.3,44.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6400232-2021-09-23,40.0,19.6,56.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6400968-2021-08-06,40.0,28.92,44.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
APHU6410159-2021-07-21,40.0,29.77,50.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11.0
APHU6424635-2021-09-15,40.0,26.2,26.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6427315-2021-08-04,40.0,32.5,116.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6432435-2021-07-05,40.0,27.9,112.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6442921-2021-08-13,40.0,19.75,104.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6443907-2021-07-02,40.0,25.04,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6444267-2021-08-04,40.0,24.4,78.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6446275-2021-09-01,40.0,27.8,96.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
APHU6478797-2021-07-18,40.0,28101.0,74.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6486848-2021-09-18,40.0,26983.0,6.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6488054-2021-08-14,40.0,23.9,14.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,21.0
APHU6489847-2021-08-25,40.0,27.4,120.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6490257-2021-08-09,40.0,18.4,10.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6491952-2021-08-14,40.0,8.0,96.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6494313-2021-08-28,40.0,27764.0,58.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6503694-2021-07-16,40.0,23.4,74.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6505969-2021-07-12,40.0,25.0,134.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6507160-2021-07-19,40.0,13545.0,102.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6510543-2021-08-06,40.0,22.15,44.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6511771-2021-06-30,40.0,26.8,34.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6514600-2021-07-19,40.0,26545.0,96.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6516032-2021-07-13,40.0,29266.0,22.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6517321-2021-07-26,40.0,27.4,88.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6520259-2021-08-07,40.0,27452.0,26.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6522267-2021-09-11,40.0,32.4,130.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6522307-2021-08-06,40.0,27404.0,26.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6523345-2021-07-18,40.0,27452.0,62.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6534231-2021-07-05,40.0,29.0,22.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6541884-2021-06-28,40.0,9.37,132.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6543892-2021-09-11,40.0,22762.0,60.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6544501-2021-09-23,40.0,22.8,64.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6553210-2021-07-28,40.0,14.2,40.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
APHU6554515-2021-07-19,40.0,9.6,134.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6564262-2021-08-06,40.0,27057.0,142.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6568078-2021-07-19,40.0,27452.0,128.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6571050-2021-09-08,40.0,28.13,14.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0
APHU6571446-2021-09-03,40.0,13.9,122.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6571718-2021-08-29,40.0,17.8,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6571739-2021-08-28,40.0,28.89,54.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6577172-2021-08-04,40.0,27.6,38.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6578190-2021-08-14,40.0,23.9,22.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
APHU6581167-2021-07-21,40.0,13457.0,88.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6585650-2021-07-26,40.0,26.5,122.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6595303-2021-08-04,40.0,23.5,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6603780-2021-08-22,40.0,10.3,42.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6603857-2021-07-12,40.0,10132.0,104.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
APHU6607148-2021-09-18,40.0,25.12,92.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6609984-2021-08-21,40.0,28.2,22.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0
APHU6611744-2021-09-19,40.0,28.1,88.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6619046-2021-07-19,40.0,27.03,20.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25.0
APHU6621022-2021-09-23,40.0,29.4,6.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6627273-2021-09-19,40.0,15.93,74.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6627587-2021-08-06,40.0,29403.0,110.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6631165-2021-08-10,40.0,25.7,42.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
APHU6632238-2021-07-21,40.0,29.88,88.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6633872-2021-07-02,40.0,10.85,56.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6634781-2021-08-06,40.0,29439.0,88.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6636568-2021-09-15,40.0,27.4,64.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6638581-2021-08-02,40.0,10.3,54.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6638956-2021-09-03,40.0,25.2,66.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6643783-2021-09-19,40.0,15538.0,74.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6646988-2021-09-03,40.0,26.9,44.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6649689-2021-07-18,40.0,29.63,94.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
APHU6650355-2021-07-28,40.0,12.52,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8.0
APHU6650801-2021-09-03,40.0,13.9,44.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6658124-2021-08-14,40.0,26.9,92.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0
APHU6663049-2021-06-30,40.0,27.4,78.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6663521-2021-09-07,40.0,28.03,54.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6666120-2021-07-16,40.0,23.4,36.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6668185-2021-09-18,40.0,20.79,78.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6670691-2021-08-28,40.0,20.6,88.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6675142-2021-07-19,40.0,28.87,14.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6676046-2021-09-03,40.0,30.2,78.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
APHU6678990-2021-08-18,40.0,27.13,54.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6679641-2021-09-18,40.0,28.87,40.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6681844-2021-08-16,40.0,23.61,62.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6687441-2021-08-28,40.0,21.6,18.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6691539-2021-08-06,40.0,27764.0,70.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6691647-2021-07-19,40.0,26545.0,62.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6692068-2021-08-06,40.0,25.57,78.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6695679-2021-07-02,40.0,25.71,68.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6696253-2021-09-11,40.0,26.6,28.0,,0,0,0,15,7,15,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6705777-2021-07-18,40.0,32.07,42.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6706602-2021-08-22,40.0,29983.0,26.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14.0
APHU6707996-2021-07-14,40.0,28.9,62.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
APHU6713392-2021-07-19,40.0,27452.0,108.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6715409-2021-06-29,40.0,29.05,18.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
APHU6716405-2021-07-02,40.0,30486.0,68.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
APHU6717274-2021-08-28,40.0,28359.0,108.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
APHU6717377-2021-06-30,40.0,31.2,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0
APHU6719770-2021-09-18,40.0,30179.0,50.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
APHU6721741-2021-08-21,40.0,20.5,40.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
APHU6721910-2021-09-03,40.0,27.4,70.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
APHU6723359-2021-09-15,40.0,30.1,74.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
