case_id,CTR_SIZE,GROSS,YARD_SLOT,n_events,n_unique_activities,n_unique_roles,hours_atb_to_discharge,flag_quarantine,flag_customs,flag_damage,dwell_hours,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
BSIU9900192-2021-09-03,40.0,16.8,92.0,5,5,5,17.61215222222222,0,0,0,27.795833333333334,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10
BSIU9901481-2021-07-25,40.0,24.5,88.0,4,4,4,3.1997166666666668,1,0,0,137.75,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
BSIU9901624-2021-07-15,40.0,25.6,40.0,4,4,4,3.1113555555555554,0,0,0,45.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9903376-2021-08-25,40.0,29.3,26.0,4,4,4,3.679116111111111,0,0,0,130.94861111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9903463-2021-08-02,40.0,29.2,82.0,5,5,5,5.278635277777778,0,0,0,4.7275,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BSIU9903761-2021-07-25,40.0,24.5,54.0,3,3,3,4.4455969444444445,1,0,0,130.83333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9904496-2021-08-20,40.0,27.9,134.0,5,5,5,3.8302708333333335,0,0,0,10.693888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9918798-2021-09-15,40.0,29.7,100.0,5,5,5,3.5448633333333333,0,0,0,19.200833333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9934021-2021-08-17,40.0,18.2,74.0,4,4,4,3.234614166666667,0,0,0,45.74805555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BSIU9939656-2021-08-21,40.0,22.3,52.0,5,5,5,6.184588888888889,0,0,0,15.804444444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BSIU9939722-2021-08-21,40.0,24.0,88.0,5,5,5,2.79192,0,0,0,35.86138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9943342-2021-09-08,40.0,29851.0,66.0,6,6,6,15.264675555555556,1,0,0,17.534166666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9948848-2021-08-18,40.0,29873.0,114.0,5,5,5,17.493839166666667,0,0,0,10.38888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9950871-2021-08-23,40.0,12.3,66.0,4,4,4,2.5453441666666667,0,0,0,24.938055555555554,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
BSIU9951651-2021-09-03,40.0,30.1,156.0,5,5,5,11.111451111111112,0,0,0,52.28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BSIU9951688-2021-09-11,40.0,27.2,72.0,6,6,6,3.8646011111111114,0,0,0,11.375555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
BSIU9957520-2021-08-26,40.0,13.4,14.0,5,5,5,3.8021077777777776,0,0,0,23.189166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9960289-2021-07-13,40.0,23.5,148.0,4,4,4,2.654926666666667,0,0,0,140.01666666666668,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9
BSIU9960735-2021-08-15,40.0,13.6,26.0,4,4,4,2.6734086111111113,0,0,0,150.75833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9961243-2021-07-20,40.0,12.0,88.0,4,4,4,2.424519166666667,0,0,0,47.13333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
BSIU9961623-2021-07-10,40.0,31.9,40.0,4,4,4,2.9329577777777778,0,0,0,56.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12
BSIU9961752-2021-08-15,40.0,27.8,134.0,4,4,4,3.9872722222222223,0,0,0,98.00833333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9962471-2021-07-17,40.0,28.0,64.0,3,3,3,5.831173888888888,1,0,0,257.78333333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9963462-2021-09-08,40.0,12.3,38.0,5,5,5,1.9917947222222223,0,0,0,82.22222222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9963708-2021-07-03,40.0,29.9,18.0,5,5,5,3.046317777777778,1,0,0,59.85,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9966559-2021-07-17,40.0,28.0,126.0,4,4,4,10.727369166666668,1,0,0,255.06666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9966585-2021-08-30,40.0,15.0,120.0,5,5,5,3.110224166666667,0,0,0,14.394444444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9969727-2021-08-31,40.0,23.8,38.0,5,5,5,2.7326219444444444,0,0,0,11.233055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BSIU9969861-2021-06-27,40.0,26.0,26.0,4,4,4,12.969695833333333,0,0,0,117.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9969990-2021-08-31,40.0,15.4,76.0,4,4,4,6.808061666666667,0,0,0,141.17916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
BSIU9970060-2021-09-08,40.0,27.4,70.0,6,6,6,5.143369722222222,0,0,0,3.0808333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
BSIU9972280-2021-09-22,40.0,19.7,6.0,4,4,4,8.784070833333333,0,0,0,38.2775,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSIU9973748-2021-07-17,40.0,29.7,26.0,5,5,5,11.553153333333332,0,0,0,40.35,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11
BSIU9973922-2021-07-17,40.0,16.3,104.0,4,4,4,10.204925277777777,0,0,0,131.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BSIU9974019-2021-08-01,40.0,25.8,122.0,6,6,6,5.460708888888889,1,0,0,19.585833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BSIU9974662-2021-08-30,40.0,26.2,96.0,3,3,3,2.2688658333333334,0,0,0,195.5247222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSIU9975355-2021-09-05,40.0,26.2,28.0,5,5,5,12.991750555555557,1,0,0,20.813333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BSIU9976325-2021-08-31,40.0,31.9,14.0,6,6,6,5.2852194444444445,0,0,0,4.508611111111111,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
BSIU9976789-2021-09-20,40.0,7.6,66.0,4,4,4,3.8021933333333333,0,0,0,24.32472222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
BSIU9977173-2021-07-17,40.0,20.4,50.0,4,4,4,7.963253055555556,0,0,0,102.08333333333333,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8
BSIU9978170-2021-07-17,40.0,28.0,28.0,4,4,4,7.434961111111111,1,0,0,261.3833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
BSVU2201834-2021-09-07,20.0,27.6,59.0,4,4,4,5.283576666666667,0,0,0,53.00805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
BSVU2202039-2021-07-10,20.0,22.5,1.0,6,6,6,10.661138055555556,1,0,0,163.01666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
BSVU2202933-2021-07-11,20.0,22.2,29.0,5,5,5,11.967073055555556,1,0,0,114.18333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
BSVU2203457-2021-06-29,20.0,28.1,5.0,5,5,5,8.37584111111111,0,0,0,32.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSVU2203776-2021-09-26,20.0,20.5,15.0,6,6,6,8.77119361111111,1,0,0,32.53527777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
BSVU2203966-2021-07-23,20.0,28.3,23.0,3,3,3,7.258711388888889,1,0,0,172.83333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSVU2204155-2021-07-19,20.0,28.29,137.0,4,4,4,11.258241388888889,1,0,0,193.48333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BSVU2204160-2021-06-29,20.0,28.3,9.0,4,4,4,18.18451,1,0,0,77.03333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSVU2205948-2021-07-23,20.0,20.0,27.0,4,4,4,12.607983333333333,0,0,0,69.01666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,22
BSVU2206055-2021-09-07,20.0,27.6,25.0,4,4,4,8.497641111111111,0,0,0,54.147777777777776,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BSVU2206230-2021-08-17,20.0,27.0,113.0,4,4,4,13.782473055555554,0,0,0,68.35916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSVU2206950-2021-07-23,20.0,28.3,105.0,3,3,3,12.89906888888889,1,0,0,190.26666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BSVU2207257-2021-07-23,20.0,20.0,27.0,6,6,6,9.236881944444445,0,0,0,71.81666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,28
BWLU2100226-2021-08-04,20.0,18.4,105.0,4,4,4,9.502428611111112,0,0,0,27.615277777777777,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2100252-2021-08-21,20.0,18.4,85.0,4,4,4,6.933291388888889,0,0,0,74.06944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BWLU2100294-2021-08-02,20.0,26.78,119.0,4,4,4,4.994436388888889,0,0,0,73.73416666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2100680-2021-08-04,20.0,18.4,81.0,4,4,4,19.87891777777778,0,0,0,33.01277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BWLU2101120-2021-08-04,20.0,18.3,31.0,4,4,4,13.915819722222222,0,0,0,40.76166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BWLU2101177-2021-08-02,20.0,26.78,67.0,4,4,4,2.348304166666667,0,0,0,95.5286111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2101259-2021-08-04,20.0,18.3,31.0,4,4,4,13.911486666666667,0,0,0,40.71333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BWLU2101388-2021-08-04,20.0,18.3,7.0,4,4,4,27.721640277777777,0,0,0,32.72472222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BWLU2101583-2021-07-26,20.0,21.2,109.0,4,4,4,16.527805277777777,0,0,0,68.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BWLU2101834-2021-08-04,20.0,18.3,7.0,4,4,4,27.723892222222222,0,0,0,32.706944444444446,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
BWLU2102445-2021-07-10,20.0,12.1,117.0,4,4,4,13.876864444444445,0,0,0,201.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,11
BWLU2102569-2021-07-26,20.0,21.2,19.0,5,5,5,14.308058333333333,0,0,0,70.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BWLU2103143-2021-08-04,20.0,18.3,131.0,4,4,4,13.674424444444444,0,0,0,46.3575,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2103272-2021-08-04,20.0,18.3,47.0,3,3,3,11.066930833333334,0,0,0,43.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
BWLU2103729-2021-08-04,20.0,18.3,131.0,4,4,4,13.678854999999999,0,0,0,42.67388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2103919-2021-08-02,20.0,26.78,139.0,4,4,4,3.8211444444444447,0,0,0,94.15694444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
BWLU2104140-2021-08-18,20.0,18377.0,5.0,4,4,4,10.421239722222223,0,0,0,33.48583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
BWLU2105573-2021-08-02,20.0,26.78,19.0,4,4,4,4.396179444444444,0,0,0,99.47916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
BWLU2105911-2021-08-21,20.0,18.4,11.0,4,4,4,7.353816666666667,0,0,0,75.66444444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU2023914-2021-07-21,20.0,20109.0,51.0,5,5,5,10.397691111111111,0,0,0,21.05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19
CAAU2024314-2021-06-30,20.0,22.1,59.0,4,4,4,6.890518055555556,0,0,0,41.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU2024314-2021-09-25,20.0,22.0,137.0,3,3,3,2.4637394444444443,0,0,0,114.84333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
CAAU2031566-2021-07-13,20.0,21.5,115.0,4,4,4,11.129072222222224,0,0,0,213.8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
CAAU2034591-2021-09-17,20.0,25.6,81.0,3,3,3,12.49342138888889,0,0,0,93.33055555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
CAAU2036260-2021-07-03,20.0,25.6,99.0,4,4,4,10.910169166666666,0,0,0,38.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
CAAU2055758-2021-08-26,20.0,27.2,59.0,4,4,4,5.428191944444445,0,0,0,202.67027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
CAAU2057534-2021-09-25,20.0,21398.0,73.0,4,4,4,13.498748611111111,0,0,0,41.61666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
CAAU2058757-2021-09-06,20.0,22285.0,1.0,5,5,5,11.730321111111111,1,0,0,18.724444444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20
CAAU2067466-2021-09-25,20.0,21454.0,47.0,4,4,4,13.61956361111111,0,0,0,32.44916666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
CAAU2068550-2021-07-07,20.0,26.59,15.0,5,5,5,6.882150555555555,1,0,0,49.43333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20
CAAU2072360-2021-08-04,20.0,21.84,65.0,5,5,5,21.640960277777776,1,0,0,22.825833333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
CAAU2072647-2021-08-04,20.0,21.7,99.0,5,5,5,16.16991611111111,1,0,0,25.620555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
CAAU2077546-2021-09-18,20.0,20059.0,143.0,4,4,4,7.5858225,0,0,0,49.55555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
CAAU2080719-2021-08-28,20.0,23.29,101.0,6,6,6,8.424626666666667,0,0,0,2.732222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
CAAU2090445-2021-08-21,20.0,18.3,35.0,4,4,4,8.003443888888889,0,0,0,289.20722222222224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU2093167-2021-08-10,20.0,19.3,91.0,5,5,5,13.110773611111112,0,0,0,67.23944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU2102314-2021-07-18,20.0,29.79,93.0,4,4,4,8.372604722222222,0,0,0,441.06361111111113,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
CAAU2111337-2021-07-25,20.0,25.2,35.0,4,4,4,3.4214002777777774,0,0,0,72.65,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU2121700-2021-08-17,20.0,21288.0,15.0,4,4,4,7.816431944444444,1,0,0,41.80083333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
CAAU2124000-2021-09-16,20.0,21437.0,109.0,4,4,4,8.408937222222223,1,0,0,116.72083333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
CAAU2126281-2021-09-25,20.0,21642.0,79.0,4,4,4,15.786035,0,0,0,41.88166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
CAAU2133927-2021-08-09,20.0,22.7,123.0,5,5,5,8.027046666666667,1,0,0,65.05388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU5000105-2021-07-16,40.0,24.72,82.0,4,4,4,3.8144041666666664,1,0,0,143.86666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
CAAU5003172-2021-09-06,40.0,27896.0,128.0,4,4,4,4.290128888888889,1,0,0,237.70583333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU5020800-2021-08-27,40.0,28.26,110.0,5,5,5,14.124598055555555,0,0,0,3.1902777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
CAAU5021617-2021-06-30,40.0,28.8,70.0,4,4,4,5.9131286111111105,0,0,0,31.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
CAAU5023477-2021-06-30,40.0,9.9,8.0,5,5,5,22.1331225,0,0,0,51.43333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
CAAU5026286-2021-08-14,40.0,30.2,82.0,4,4,4,16.638579166666666,0,0,0,237.89666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
CAAU5029460-2021-06-30,40.0,23.4,80.0,4,4,4,7.894634722222222,1,0,0,53.13333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
CAAU5036920-2021-08-21,40.0,26.4,52.0,5,5,5,6.334649722222222,0,0,0,32.021388888888886,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
CAAU5039241-2021-09-23,40.0,32.3,38.0,4,4,4,13.461739722222221,0,0,0,159.52027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
